EstudianteID,CohorteMes,TenureSemanas,Edad,CategoriaCurso,Modalidad,MetodoPago,HorasUsoSemana,PctTareasATiempo,PromedioNotas,ParticipacionForo,QuejasSoporte,DiasUltimaSesion,TieneBecaDescuento,CursosPreviosCompletados,Desercion,RatioForoTenure,HorasPorSemanaEfectivas,BrechaTareas,InicioReciente,SinComunidad,NotaBajoAprobatorio,NotaFaltante
1716,2026-04,16,26.0,Idiomas,Autoestudio,Yape/Plin,7.2,85.4,14.8,4,0,7.0,0,0,0,0.25,3.6,-25.400000000000006,0,0,0,0
1699,2025-07,3,30.0,Finanzas,Autoestudio,Tarjeta de crédito,0.5,66.3,14.4,2,0,1.0,1,2,0,0.6666666666666666,0.4375,-6.299999999999997,1,0,0,0
8748,2025-03,10,25.0,Finanzas,Autoestudio,Yape/Plin,1.8,49.7,12.5,0,0,3.0,0,1,0,0.0,1.26,10.299999999999997,0,1,1,0
8618,2026-05,6,30.0,Programación,Autoestudio,Transferencia,4.1,31.9,9.4,2,0,1.0,0,0,0,0.3333333333333333,3.5875,28.1,0,0,1,0
6670,2025-07,19,30.0,Programación,Autoestudio,Tarjeta de crédito,3.4,21.1,6.3,1,1,5.0,1,0,1,0.05263157894736842,1.9833333333333332,38.9,0,0,1,0
3832,2025-04,7,18.0,Programación,Autoestudio,Tarjeta de crédito,4.8,77.0,15.0,6,0,5.0,0,0,0,0.8571428571428571,2.8,-17.0,0,0,0,0
3349,2025-03,3,16.0,Programación,Con mentor en vivo,Tarjeta de crédito,4.3,75.7,,4,0,9.0,0,1,0,1.3333333333333333,1.88125,-15.700000000000003,1,0,0,1
8591,2025-08,13,24.0,Marketing Digital,Con mentor en vivo,Débito,1.2,39.7,11.1,1,0,15.0,0,1,0,0.07692307692307693,0.38181818181818183,20.299999999999997,0,0,1,0
986,2025-12,13,22.0,Idiomas,Autoestudio,Tarjeta de crédito,3.5,79.1,15.4,2,0,1.0,0,0,0,0.15384615384615385,3.0625,-19.099999999999994,0,0,0,0
1822,2026-02,7,22.0,Programación,Autoestudio,Transferencia,5.8,30.9,9.9,1,0,0.0,1,0,0,0.14285714285714285,5.8,29.1,0,0,1,0
4572,2025-02,11,25.0,Programación,Autoestudio,Yape/Plin,2.8,36.5,8.1,5,0,0.0,0,2,0,0.45454545454545453,2.8,23.5,0,0,1,0
588,2025-02,14,40.0,Idiomas,Autoestudio,Transferencia,4.2,59.5,15.0,5,1,3.0,0,2,0,0.35714285714285715,2.94,0.5,0,0,0,0
8807,2025-11,19,24.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.6,53.0,12.2,2,0,5.0,0,0,0,0.10526315789473684,2.1,7.0,0,0,1,0
5078,2025-01,7,35.0,Idiomas,Con mentor en vivo,Débito,2.7,69.7,14.1,2,1,7.0,0,1,0,0.2857142857142857,1.35,-9.700000000000003,0,0,0,0
8698,2025-10,3,30.0,Finanzas,Con mentor en vivo,Yape/Plin,12.9,81.2,14.5,1,0,0.0,0,3,0,0.3333333333333333,12.9,-21.200000000000003,1,0,0,0
6849,2025-07,8,24.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,12.9,64.8,15.7,4,0,1.0,0,0,0,0.5,11.287500000000001,-4.799999999999997,0,0,0,0
8595,2025-04,3,29.0,Finanzas,Con mentor en vivo,Débito,1.3,97.1,15.6,1,0,3.0,0,1,0,0.3333333333333333,0.91,-37.099999999999994,1,0,0,0
8998,2026-04,1,25.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.1,37.9,11.1,2,0,7.0,0,1,1,2.0,0.55,22.1,1,0,1,0
5484,2026-04,14,38.0,Idiomas,Autoestudio,Tarjeta de crédito,4.2,83.1,12.0,3,0,2.0,1,1,0,0.21428571428571427,3.266666666666667,-23.099999999999994,0,0,1,0
6262,2025-08,9,40.0,Idiomas,Autoestudio,Tarjeta de crédito,3.9,37.4,9.9,1,0,0.0,1,0,0,0.1111111111111111,3.9,22.6,0,0,1,0
6819,2026-02,9,20.0,Programación,Autoestudio,Débito,1.1,53.4,13.6,2,0,1.0,0,0,0,0.2222222222222222,0.9625000000000001,6.600000000000001,0,0,0,0
5515,2025-10,18,24.0,Diseño,Con mentor en vivo,Débito,2.9,75.4,13.1,3,0,8.0,1,0,0,0.16666666666666666,1.3533333333333333,-15.400000000000006,0,0,0,0
7813,2025-02,7,21.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,1.2,20.2,,2,0,46.0,0,0,1,0.2857142857142857,0.15849056603773584,39.8,0,0,0,1
5554,2025-12,10,24.0,Marketing Digital,Autoestudio,Yape/Plin,2.8,84.4,14.9,7,1,10.0,1,2,0,0.7,1.1529411764705881,-24.400000000000006,0,0,0,0
3558,2025-07,10,29.0,Diseño,Con mentor en vivo,Yape/Plin,5.6,87.8,15.5,4,0,6.0,0,2,0,0.4,3.015384615384615,-27.799999999999997,0,0,0,0
1396,2025-11,5,27.0,Idiomas,Autoestudio,Yape/Plin,1.9,23.3,7.2,1,0,10.0,1,1,1,0.2,0.7823529411764705,36.7,0,0,1,0
265,2026-06,14,16.0,Marketing Digital,Autoestudio,Débito,3.9,12.7,6.9,2,0,3.0,1,0,1,0.14285714285714285,2.73,47.3,0,0,1,0
3548,2026-04,2,28.0,Idiomas,Con mentor en vivo,Yape/Plin,1.1,86.7,15.0,2,0,2.0,0,2,0,1.0,0.8555555555555557,-26.700000000000003,1,0,0,0
8296,2026-01,14,26.0,Idiomas,Autoestudio,Débito,1.8,67.5,12.3,2,0,10.0,1,0,1,0.14285714285714285,0.7411764705882352,-7.5,0,0,1,0
3070,2025-02,12,30.0,Finanzas,Con mentor en vivo,Yape/Plin,3.4,16.1,,2,0,3.0,0,1,0,0.16666666666666666,2.38,43.9,0,0,0,1
5026,2025-03,2,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,4.4,79.2,15.2,2,1,0.0,0,0,0,1.0,4.4,-19.200000000000003,1,0,0,0
6966,2026-04,9,31.0,Idiomas,Autoestudio,Débito,2.5,83.7,15.2,3,0,1.0,0,0,0,0.3333333333333333,2.1875,-23.700000000000003,0,0,0,0
3865,2025-12,6,16.0,Programación,Autoestudio,Débito,0.4,31.4,8.7,0,0,18.0,0,1,1,0.0,0.112,28.6,0,1,1,0
8169,2025-09,9,19.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.6,43.9,13.3,0,1,3.0,0,0,0,0.0,2.52,16.1,0,1,0,0
2401,2025-01,10,25.0,Finanzas,Autoestudio,Tarjeta de crédito,3.1,53.8,11.4,1,0,11.0,0,3,0,0.1,1.2055555555555557,6.200000000000003,0,0,1,0
7643,2025-08,38,16.0,Finanzas,Autoestudio,Yape/Plin,6.0,54.1,12.6,4,0,7.0,0,1,0,0.10526315789473684,3.0,5.899999999999999,0,0,1,0
3712,2026-06,9,34.0,Idiomas,Autoestudio,Yape/Plin,4.9,24.7,9.8,1,0,15.0,0,0,1,0.1111111111111111,1.5590909090909093,35.3,0,0,1,0
247,2026-02,17,33.0,Diseño,Autoestudio,Yape/Plin,1.2,88.6,,3,0,1.0,0,0,0,0.17647058823529413,1.05,-28.599999999999994,0,0,0,1
1595,2026-01,9,16.0,Marketing Digital,Autoestudio,Yape/Plin,4.6,44.4,10.0,0,0,5.0,1,0,0,0.0,2.683333333333333,15.600000000000001,0,1,1,0
8740,2025-08,2,24.0,Idiomas,Autoestudio,Débito,2.9,32.8,11.0,2,0,3.0,0,2,0,1.0,2.03,27.200000000000003,1,0,1,0
1530,2026-05,23,20.0,Marketing Digital,Autoestudio,Yape/Plin,2.5,63.0,11.7,3,0,3.0,0,0,0,0.13043478260869565,1.75,-3.0,0,0,1,0
8899,2026-02,5,40.0,Programación,Autoestudio,Yape/Plin,2.5,53.6,12.2,1,3,1.0,0,1,1,0.2,2.1875,6.399999999999999,0,0,1,0
924,2025-03,7,29.0,Marketing Digital,Con mentor en vivo,Débito,4.0,44.4,11.6,0,0,3.0,0,1,0,0.0,2.8,15.600000000000001,0,1,1,0
7333,2025-07,1,17.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.1,63.2,12.1,1,1,5.0,0,1,0,1.0,1.2249999999999999,-3.200000000000003,1,0,1,0
4365,2025-11,3,37.0,Marketing Digital,Autoestudio,Débito,2.1,34.2,,2,0,30.0,0,1,1,0.6666666666666666,0.39729729729729735,25.799999999999997,1,0,0,1
670,2025-03,3,30.0,Programación,Autoestudio,Tarjeta de crédito,0.9,39.9,11.7,0,0,13.0,0,0,1,0.0,0.315,20.1,1,1,1,0
3605,2026-05,2,29.0,Idiomas,Autoestudio,Tarjeta de crédito,1.2,68.6,16.9,4,0,7.0,0,0,0,2.0,0.6,-8.599999999999994,1,0,0,0
5109,2025-06,11,27.0,Programación,Autoestudio,Yape/Plin,5.0,86.3,13.8,6,0,15.0,0,1,0,0.5454545454545454,1.590909090909091,-26.299999999999997,0,0,0,0
1911,2025-02,21,16.0,Programación,Autoestudio,Yape/Plin,3.5,96.1,15.3,4,1,1.0,0,2,0,0.19047619047619047,3.0625,-36.099999999999994,0,0,0,0
6877,2025-08,11,22.0,Marketing Digital,Con mentor en vivo,Yape/Plin,10.1,81.9,13.6,4,0,3.0,0,1,0,0.36363636363636365,7.069999999999999,-21.900000000000006,0,0,0,0
5249,2026-05,4,32.0,Programación,Autoestudio,Tarjeta de crédito,2.5,57.1,11.7,2,0,18.0,0,0,1,0.5,0.7,2.8999999999999986,0,0,1,0
3959,2025-02,5,22.0,Marketing Digital,Con mentor en vivo,Débito,2.5,79.1,9.8,2,1,1.0,0,3,0,0.4,2.1875,-19.099999999999994,0,0,1,0
5644,2026-01,2,28.0,Marketing Digital,Autoestudio,Débito,2.3,28.2,7.7,0,1,7.0,0,0,1,0.0,1.15,31.8,1,1,1,0
2697,2025-03,10,33.0,Marketing Digital,Con mentor en vivo,Débito,4.3,70.5,14.1,3,0,4.0,0,2,0,0.3,2.7363636363636363,-10.5,0,0,0,0
2592,2025-07,21,32.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,1.6,52.0,13.0,2,1,7.0,0,1,0,0.09523809523809523,0.8,8.0,0,0,0,0
1782,2025-07,16,27.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,10.3,49.8,12.8,2,0,0.0,0,0,0,0.125,10.3,10.200000000000003,0,0,1,0
3014,2026-02,8,29.0,Marketing Digital,Autoestudio,Tarjeta de crédito,4.3,56.9,12.2,1,1,4.0,0,0,0,0.125,2.7363636363636363,3.1000000000000014,0,0,1,0
2308,2025-03,27,38.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,3.0,39.7,10.5,3,0,15.0,0,0,0,0.1111111111111111,0.9545454545454546,20.299999999999997,0,0,1,0
8418,2025-09,1,28.0,Diseño,Autoestudio,Tarjeta de crédito,0.8,28.5,10.3,4,1,12.0,0,0,1,4.0,0.2947368421052632,31.5,1,0,1,0
3691,2025-08,10,34.0,Marketing Digital,Con mentor en vivo,Transferencia,1.8,36.5,,4,0,17.0,0,0,0,0.4,0.525,23.5,0,0,0,1
688,2025-11,11,25.0,Idiomas,Con mentor en vivo,Débito,4.7,43.0,11.0,2,1,4.0,0,1,1,0.18181818181818182,2.990909090909091,17.0,0,0,1,0
613,2026-03,12,21.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,7.7,86.0,14.2,7,0,0.0,0,1,0,0.5833333333333334,7.7,-26.0,0,0,0,0
6180,2026-05,11,24.0,Idiomas,Autoestudio,Yape/Plin,2.6,45.4,12.0,2,0,0.0,1,2,0,0.18181818181818182,2.6,14.600000000000001,0,0,1,0
3201,2026-05,12,27.0,Idiomas,Autoestudio,Yape/Plin,0.7,70.1,13.6,6,0,2.0,0,1,0,0.5,0.5444444444444445,-10.099999999999994,0,0,0,0
2268,2026-02,20,26.0,Marketing Digital,Autoestudio,Débito,0.6,37.4,9.8,0,0,0.0,0,0,0,0.0,0.6,22.6,0,1,1,0
8829,2025-12,12,36.0,Idiomas,Autoestudio,Yape/Plin,5.0,85.4,14.3,3,0,1.0,1,2,0,0.25,4.375,-25.400000000000006,0,0,0,0
7559,2025-02,19,31.0,Idiomas,Autoestudio,Tarjeta de crédito,9.2,32.9,10.9,0,2,0.0,1,0,0,0.0,9.2,27.1,0,1,1,0
1899,2026-02,1,19.0,Idiomas,Autoestudio,Yape/Plin,0.7,28.1,,1,1,28.0,0,0,1,1.0,0.13999999999999999,31.9,1,0,0,1
8602,2025-09,3,26.0,Finanzas,Con mentor en vivo,Yape/Plin,1.7,90.2,,1,0,7.0,0,1,0,0.3333333333333333,0.85,-30.200000000000003,1,0,0,1
8396,2026-04,17,21.0,Marketing Digital,Con mentor en vivo,Yape/Plin,0.0,21.8,10.2,2,0,2.0,0,0,0,0.11764705882352941,0.0,38.2,0,0,1,0
259,2025-04,19,28.0,Diseño,Autoestudio,Transferencia,3.3,47.9,10.7,0,0,3.0,1,0,0,0.0,2.3099999999999996,12.100000000000001,0,1,1,0
2925,2025-08,29,16.0,Marketing Digital,Autoestudio,Débito,0.9,23.6,5.5,0,0,11.0,1,1,1,0.0,0.35000000000000003,36.4,0,1,1,0
4944,2026-04,4,29.0,Programación,Con mentor en vivo,Tarjeta de crédito,3.9,57.4,11.3,2,0,3.0,0,0,0,0.5,2.73,2.6000000000000014,0,0,1,0
2823,2025-03,10,26.0,Programación,Con mentor en vivo,Tarjeta de crédito,2.2,61.0,10.3,0,0,1.0,1,0,0,0.0,1.9250000000000003,-1.0,0,1,1,0
3340,2026-04,9,20.0,Programación,Con mentor en vivo,Tarjeta de crédito,3.2,56.5,11.4,3,0,2.0,0,0,0,0.3333333333333333,2.4888888888888894,3.5,0,0,1,0
3526,2025-04,10,35.0,Finanzas,Autoestudio,Tarjeta de crédito,10.4,35.3,8.9,0,0,4.0,0,0,0,0.0,6.618181818181818,24.700000000000003,0,1,1,0
4564,2025-04,11,18.0,Diseño,Autoestudio,Yape/Plin,3.4,55.9,12.2,4,0,0.0,0,2,0,0.36363636363636365,3.4,4.100000000000001,0,0,1,0
5330,2025-09,19,16.0,Programación,Autoestudio,Yape/Plin,2.9,82.2,14.9,1,0,2.0,0,1,0,0.05263157894736842,2.2555555555555555,-22.200000000000003,0,0,0,0
5224,2026-03,6,29.0,Idiomas,Autoestudio,Yape/Plin,0.5,76.8,15.5,2,1,4.0,1,2,1,0.3333333333333333,0.3181818181818182,-16.799999999999997,0,0,0,0
2286,2026-03,3,16.0,Idiomas,Autoestudio,Tarjeta de crédito,6.9,45.5,12.7,4,0,6.0,0,1,0,1.3333333333333333,3.7153846153846155,14.5,1,0,1,0
4655,2025-03,22,18.0,Programación,Con mentor en vivo,Yape/Plin,0.3,81.1,14.5,2,0,13.0,0,0,0,0.09090909090909091,0.105,-21.099999999999994,0,0,0,0
7876,2025-12,1,36.0,Programación,Autoestudio,Tarjeta de crédito,2.6,81.2,16.4,0,0,7.0,0,1,1,0.0,1.3,-21.200000000000003,1,1,0,0
485,2025-09,10,23.0,Marketing Digital,Autoestudio,Yape/Plin,3.4,75.1,12.2,6,1,5.0,0,2,0,0.6,1.9833333333333332,-15.099999999999994,0,0,1,0
2212,2026-02,3,27.0,Marketing Digital,Con mentor en vivo,Débito,5.2,76.7,11.7,3,1,3.0,0,0,0,1.0,3.64,-16.700000000000003,1,0,1,0
5417,2025-07,8,16.0,Finanzas,Con mentor en vivo,Yape/Plin,0.2,36.0,9.4,0,0,18.0,0,0,1,0.0,0.056,24.0,0,1,1,0
6113,2025-09,9,36.0,Diseño,Con mentor en vivo,Débito,7.0,38.9,11.8,3,1,5.0,1,0,0,0.3333333333333333,4.083333333333333,21.1,0,0,1,0
2556,2025-02,3,40.0,Idiomas,Autoestudio,Tarjeta de crédito,3.4,55.7,13.5,1,1,1.0,1,0,0,0.3333333333333333,2.975,4.299999999999997,1,0,0,0
8,2026-01,18,38.0,Programación,Autoestudio,Yape/Plin,2.8,62.6,12.2,1,0,1.0,0,1,0,0.05555555555555555,2.45,-2.6000000000000014,0,0,1,0
3658,2026-05,3,31.0,Diseño,Autoestudio,Transferencia,2.0,78.1,15.8,1,0,1.0,1,4,1,0.3333333333333333,1.75,-18.099999999999994,1,0,0,0
8264,2025-12,3,25.0,Diseño,Autoestudio,Tarjeta de crédito,2.6,69.5,11.2,4,0,13.0,1,0,1,1.3333333333333333,0.91,-9.5,1,0,1,0
4875,2025-04,5,26.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,1.0,52.6,12.0,4,0,9.0,0,1,0,0.8,0.4375,7.399999999999999,0,0,1,0
4403,2025-08,14,30.0,Idiomas,Con mentor en vivo,Débito,4.6,79.1,13.0,5,0,0.0,1,2,0,0.35714285714285715,4.6,-19.099999999999994,0,0,0,0
5547,2025-03,5,18.0,Diseño,Autoestudio,Débito,14.6,84.9,16.9,4,0,2.0,1,1,0,0.8,11.355555555555556,-24.900000000000006,0,0,0,0
7951,2025-12,21,28.0,Programación,Autoestudio,Débito,2.4,43.6,13.1,2,0,3.0,1,0,0,0.09523809523809523,1.68,16.4,0,0,0,0
2427,2025-03,15,43.0,Idiomas,Autoestudio,Tarjeta de crédito,3.4,53.3,12.6,1,0,1.0,1,0,0,0.06666666666666667,2.975,6.700000000000003,0,0,1,0
1815,2026-04,8,23.0,Diseño,Con mentor en vivo,Débito,1.1,75.3,15.6,2,0,9.0,0,0,0,0.25,0.48125000000000007,-15.299999999999997,0,0,0,0
8686,2025-11,3,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,0.5,26.8,,0,0,30.0,1,0,1,0.0,0.0945945945945946,33.2,1,1,0,1
2275,2025-04,8,26.0,Marketing Digital,Autoestudio,Débito,1.6,17.0,9.1,0,0,13.0,1,0,0,0.0,0.56,43.0,0,1,1,0
1012,2026-03,11,27.0,Finanzas,Autoestudio,Débito,13.6,83.5,15.9,1,1,21.0,0,1,0,0.09090909090909091,3.4,-23.5,0,0,0,0
8449,2026-03,12,34.0,Diseño,Autoestudio,Débito,0.9,43.5,12.5,0,0,17.0,0,3,0,0.0,0.2625,16.5,0,1,1,0
1068,2025-12,12,26.0,Finanzas,Autoestudio,Tarjeta de crédito,12.4,56.6,15.3,2,0,1.0,1,1,0,0.16666666666666666,10.850000000000001,3.3999999999999986,0,0,0,0
1992,2025-08,8,16.0,Diseño,Con mentor en vivo,Yape/Plin,12.5,85.5,13.2,7,0,2.0,0,3,0,0.875,9.722222222222223,-25.5,0,0,0,0
3971,2025-09,10,23.0,Idiomas,Con mentor en vivo,Transferencia,1.3,35.3,11.4,2,0,13.0,0,1,0,0.2,0.455,24.700000000000003,0,0,1,0
8170,2025-10,4,25.0,Programación,Con mentor en vivo,Transferencia,1.7,26.4,,0,2,8.0,0,0,1,0.0,0.7933333333333333,33.6,0,1,0,1
5880,2025-01,9,37.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.6,27.5,8.7,0,0,4.0,0,1,1,0.0,1.0181818181818183,32.5,0,1,1,0
7016,2026-03,19,29.0,Idiomas,Autoestudio,Yape/Plin,1.0,64.9,12.2,0,0,6.0,0,1,0,0.0,0.5384615384615384,-4.900000000000006,0,1,1,0
4543,2026-05,30,36.0,Finanzas,Autoestudio,Yape/Plin,1.5,43.2,12.6,3,0,7.0,0,2,0,0.1,0.75,16.799999999999997,0,0,1,0
8415,2026-01,1,25.0,Idiomas,Con mentor en vivo,Débito,5.4,68.9,,3,2,1.0,0,0,0,3.0,4.7250000000000005,-8.900000000000006,1,0,0,1
3868,2026-03,24,28.0,Finanzas,Autoestudio,Yape/Plin,3.4,48.5,12.2,2,0,3.0,1,1,0,0.08333333333333333,2.38,11.5,0,0,1,0
8499,2025-11,9,23.0,Programación,Con mentor en vivo,Yape/Plin,3.0,76.4,13.6,3,0,3.0,0,0,0,0.3333333333333333,2.1,-16.400000000000006,0,0,0,0
3049,2025-04,13,26.0,Marketing Digital,Autoestudio,Transferencia,3.3,72.1,14.1,0,0,1.0,0,1,0,0.0,2.8875,-12.099999999999994,0,1,0,0
782,2025-12,15,37.0,Idiomas,Autoestudio,Débito,0.4,55.0,14.5,1,0,2.0,0,0,0,0.06666666666666667,0.31111111111111117,5.0,0,0,0,0
2676,2025-11,12,34.0,Idiomas,Autoestudio,Débito,0.5,50.1,9.9,5,1,4.0,0,1,1,0.4166666666666667,0.3181818181818182,9.899999999999999,0,0,1,0
1750,2026-01,9,24.0,Idiomas,Autoestudio,Débito,0.9,32.1,8.6,1,0,11.0,0,0,1,0.1111111111111111,0.35000000000000003,27.9,0,0,1,0
2792,2025-03,7,32.0,Idiomas,Con mentor en vivo,Transferencia,1.7,61.4,13.9,1,1,9.0,0,3,0,0.14285714285714285,0.74375,-1.3999999999999986,0,0,0,0
5775,2025-09,7,27.0,Idiomas,Con mentor en vivo,Débito,3.3,86.5,15.2,2,0,7.0,0,0,0,0.2857142857142857,1.65,-26.5,0,0,0,0
4980,2025-11,5,30.0,Programación,Con mentor en vivo,Transferencia,1.8,43.4,9.0,1,0,8.0,0,2,0,0.2,0.8400000000000001,16.6,0,0,1,0
1092,2025-09,18,22.0,Diseño,Autoestudio,Yape/Plin,1.3,33.0,11.6,1,0,0.0,0,0,0,0.05555555555555555,1.3,27.0,0,0,1,0
6815,2025-07,11,29.0,Programación,Autoestudio,Yape/Plin,2.4,67.7,14.5,3,0,12.0,0,2,1,0.2727272727272727,0.8842105263157894,-7.700000000000003,0,0,0,0
4628,2025-04,8,30.0,Marketing Digital,Con mentor en vivo,Yape/Plin,3.7,87.5,14.9,1,1,3.0,1,1,0,0.125,2.59,-27.5,0,0,0,0
2325,2026-02,16,38.0,Idiomas,Autoestudio,Tarjeta de crédito,4.9,89.6,15.2,6,0,4.0,1,3,0,0.375,3.1181818181818186,-29.599999999999994,0,0,0,0
8712,2026-01,14,21.0,Programación,Autoestudio,Tarjeta de crédito,1.1,47.9,9.8,0,1,24.0,0,1,1,0.0,0.24838709677419354,12.100000000000001,0,1,1,0
5056,2026-05,4,25.0,Marketing Digital,Autoestudio,Yape/Plin,2.3,49.3,10.6,2,0,13.0,0,0,1,0.5,0.8049999999999999,10.700000000000003,0,0,1,0
2609,2025-10,4,22.0,Marketing Digital,Con mentor en vivo,Yape/Plin,3.8,83.0,14.5,1,0,18.0,1,1,0,0.25,1.0639999999999998,-23.0,0,0,0,0
8070,2025-03,29,26.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,2.7,31.4,9.3,3,1,12.0,1,0,0,0.10344827586206896,0.9947368421052631,28.6,0,0,1,0
2291,2025-08,6,33.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,2.0,37.3,12.9,3,0,11.0,0,1,0,0.5,0.7777777777777779,22.700000000000003,0,0,1,0
1728,2025-11,2,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,8.7,94.6,16.0,9,0,2.0,0,3,0,4.5,6.766666666666667,-34.599999999999994,1,0,0,0
611,2026-04,8,16.0,Idiomas,Con mentor en vivo,Yape/Plin,0.4,43.7,10.5,2,0,5.0,0,0,0,0.25,0.23333333333333334,16.299999999999997,0,0,1,0
4667,2025-06,6,30.0,Idiomas,Autoestudio,Débito,0.8,37.9,9.2,1,1,1.0,0,0,1,0.16666666666666666,0.7000000000000001,22.1,0,0,1,0
6930,2026-02,1,32.0,Programación,Autoestudio,Yape/Plin,0.6,63.1,10.0,1,0,9.0,1,0,1,1.0,0.2625,-3.1000000000000014,1,0,1,0
344,2025-10,6,27.0,Finanzas,Con mentor en vivo,Débito,1.0,33.3,10.1,0,0,6.0,0,2,0,0.0,0.5384615384615384,26.700000000000003,0,1,1,0
7048,2025-07,8,37.0,Finanzas,Autoestudio,Tarjeta de crédito,6.3,23.7,8.7,0,0,9.0,0,0,1,0.0,2.75625,36.3,0,1,1,0
7679,2025-08,9,32.0,Idiomas,Autoestudio,Transferencia,3.7,54.4,12.7,2,1,9.0,0,0,0,0.2222222222222222,1.6187500000000001,5.600000000000001,0,0,1,0
3751,2025-11,14,27.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,1.9,34.4,8.8,1,1,6.0,0,1,0,0.07142857142857142,1.023076923076923,25.6,0,0,1,0
7059,2026-06,21,36.0,Finanzas,Autoestudio,Transferencia,0.9,81.5,15.5,0,0,0.0,0,4,0,0.0,0.9,-21.5,0,1,0,0
8399,2026-05,9,30.0,Diseño,Autoestudio,Tarjeta de crédito,6.2,76.5,15.7,5,0,7.0,0,1,0,0.5555555555555556,3.1,-16.5,0,0,0,0
3216,2025-05,8,24.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,3.0,44.9,13.7,2,0,4.0,0,0,0,0.25,1.9090909090909092,15.100000000000001,0,0,0,0
98,2026-01,19,20.0,Programación,Autoestudio,Yape/Plin,3.4,68.6,13.6,0,0,7.0,0,2,0,0.0,1.7,-8.599999999999994,0,1,0,0
6199,2025-03,12,22.0,Diseño,Autoestudio,Yape/Plin,2.8,87.3,16.1,2,0,1.0,0,1,0,0.16666666666666666,2.45,-27.299999999999997,0,0,0,0
5177,2025-04,18,25.0,Programación,Con mentor en vivo,Tarjeta de crédito,2.2,83.3,14.4,3,0,0.0,0,0,0,0.16666666666666666,2.2,-23.299999999999997,0,0,0,0
1538,2025-02,5,27.0,Marketing Digital,Autoestudio,Débito,0.7,68.1,11.7,3,1,2.0,0,2,0,0.6,0.5444444444444445,-8.099999999999994,0,0,1,0
3589,2025-12,19,30.0,Diseño,Con mentor en vivo,Yape/Plin,2.0,48.0,11.5,4,0,1.0,0,0,0,0.21052631578947367,1.75,12.0,0,0,1,0
5991,2025-01,7,16.0,Finanzas,Con mentor en vivo,Transferencia,4.2,85.3,16.1,2,0,0.0,0,1,0,0.2857142857142857,4.2,-25.299999999999997,0,0,0,0
3649,2026-06,29,23.0,Idiomas,Autoestudio,Débito,1.7,47.7,13.7,3,0,0.0,0,2,0,0.10344827586206896,1.7,12.299999999999997,0,0,0,0
7838,2025-12,3,21.0,Idiomas,Autoestudio,Yape/Plin,0.7,51.5,13.8,2,0,1.0,0,0,0,0.6666666666666666,0.6125,8.5,1,0,0,0
7943,2025-11,8,24.0,Diseño,Autoestudio,Débito,1.5,11.6,,0,0,38.0,1,0,1,0.0,0.23333333333333334,48.4,0,1,0,1
1518,2025-01,28,26.0,Marketing Digital,Con mentor en vivo,Yape/Plin,1.0,44.4,10.9,4,0,11.0,1,0,0,0.14285714285714285,0.38888888888888895,15.600000000000001,0,0,1,0
5062,2025-12,4,31.0,Marketing Digital,Autoestudio,Yape/Plin,0.6,21.0,8.4,0,1,3.0,1,1,1,0.0,0.42,39.0,0,1,1,0
8437,2025-04,14,22.0,Idiomas,Autoestudio,Débito,7.1,66.6,16.1,5,0,10.0,1,0,0,0.35714285714285715,2.9235294117647053,-6.599999999999994,0,0,0,0
4625,2025-08,13,30.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,8.4,25.0,8.6,1,2,3.0,1,0,0,0.07692307692307693,5.88,35.0,0,0,1,0
4273,2026-05,1,24.0,Idiomas,Autoestudio,Yape/Plin,5.0,70.7,11.1,3,1,9.0,0,2,0,3.0,2.1875,-10.700000000000003,1,0,1,0
3670,2025-04,13,23.0,Marketing Digital,Autoestudio,Yape/Plin,5.7,43.0,8.4,1,1,7.0,1,0,0,0.07692307692307693,2.85,17.0,0,0,1,0
5801,2025-03,17,33.0,Programación,Autoestudio,Yape/Plin,3.6,62.6,13.1,2,0,6.0,1,1,0,0.11764705882352941,1.9384615384615385,-2.6000000000000014,0,0,0,0
2091,2026-04,2,27.0,Idiomas,Autoestudio,Yape/Plin,2.0,84.2,16.7,7,0,3.0,1,2,0,3.5,1.4,-24.200000000000003,1,0,0,0
